folder,cells,originalEntities,actualEntities,intersection,originalHeader,actualHeader,intersectionHeader,class
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,260,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,260,0,0,0,0,irregular
5155,482,0,0,0,0,0,0,irregular
5155,482,0,260,0,0,0,0,irregular
5161,24,260,260,260,0,0,0,irregular
5161,24,260,260,260,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,260,260,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5161,24,260,0,0,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,260,0,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,260,0,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,260,0,0,0,0,irregular
5166,452,115,260,0,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5166,452,115,115,115,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,260,0,0,0,0,irregular
5169,1125,0,260,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,260,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5169,1125,0,0,0,0,0,0,irregular
5171,2140,545,545,545,5,5,5,irregular
5171,2140,545,571,3,5,5,5,irregular
5171,2140,545,524,4,5,5,5,irregular
5171,2140,545,525,4,5,5,5,irregular
5171,2140,545,589,3,5,5,5,irregular
5171,2140,545,539,4,5,5,5,irregular
5171,2140,545,608,3,5,5,5,irregular
5171,2140,545,529,5,5,5,5,irregular
5171,2140,545,591,4,5,5,5,irregular
5171,2140,545,586,2,5,5,5,irregular
5171,2140,545,608,2,5,5,5,irregular
5171,2140,545,588,9,5,5,5,irregular
5171,2140,545,615,3,5,5,5,irregular
5171,2140,545,603,3,5,5,5,irregular
5171,2140,545,614,4,5,5,5,irregular
5171,2140,545,585,2,5,5,5,irregular
5171,2140,545,541,1,5,5,5,irregular
5171,2140,545,569,6,5,5,5,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,260,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,260,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,260,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,0,0,0,0,0,irregular
5174,454,0,260,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,260,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,260,0,0,0,0,irregular
5178,544,0,260,0,0,0,0,irregular
5178,544,0,260,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,260,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5178,544,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,260,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,260,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,260,0,0,0,0,irregular
5180,74,0,260,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5180,74,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,260,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,260,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,260,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,260,0,0,0,0,irregular
5204,81,0,260,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,0,0,0,0,0,irregular
5204,81,0,260,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,260,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,260,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,260,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,260,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,0,0,0,0,0,irregular
5208,490,0,260,0,0,0,0,irregular
5210,24,260,260,260,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,260,260,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,260,260,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,260,260,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,260,260,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5210,24,260,0,0,0,0,0,irregular
5225,3200,537,537,537,0,0,0,schema
5225,3200,537,537,537,0,0,0,schema
5225,3200,537,537,537,0,0,0,schema
5225,3200,537,537,537,0,0,0,schema
5225,3200,537,537,537,0,0,0,schema
5225,3200,537,537,537,0,0,0,schema
5225,3200,537,537,537,0,0,0,schema
5225,3200,537,537,537,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5225,3200,537,535,307,0,0,0,schema
5235,80,0,0,0,0,0,0,irregular
5235,80,0,260,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,260,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,260,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,260,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,260,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5235,80,0,0,0,0,0,0,irregular
5236,15696,430,430,430,7,7,7,irregular
5236,15696,430,430,430,7,7,7,irregular
5236,15696,430,398,31,7,8,7,irregular
5236,15696,430,399,31,7,8,7,irregular
5236,15696,430,399,31,7,8,7,irregular
5236,15696,430,399,30,7,8,7,irregular
5236,15696,430,401,30,7,8,7,irregular
5236,15696,430,397,30,7,8,7,irregular
5236,15696,430,397,30,7,8,7,irregular
5236,15696,430,397,30,7,8,7,irregular
5236,15696,430,397,30,7,8,7,irregular
5236,15696,430,397,30,7,8,7,irregular
5236,15696,430,397,30,7,8,7,irregular
5236,15696,430,392,36,7,8,7,irregular
5236,15696,430,392,36,7,8,7,irregular
5236,15696,430,392,36,7,8,7,irregular
5236,15696,430,392,36,7,8,7,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,260,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,260,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,260,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,260,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5239,78,0,0,0,0,0,0,irregular
5243,390,468,468,468,7,7,7,irregular
5243,390,468,540,0,7,3,0,irregular
5243,390,468,542,0,7,3,0,irregular
5243,390,468,340,0,7,3,0,irregular
5243,390,468,332,0,7,3,0,irregular
5243,390,468,358,0,7,3,0,irregular
5243,390,468,329,0,7,3,0,irregular
5243,390,468,287,0,7,3,0,irregular
5243,390,468,296,0,7,3,0,irregular
5243,390,468,258,0,7,3,0,irregular
5243,390,468,264,0,7,3,0,irregular
5243,390,468,277,0,7,3,0,irregular
5243,390,468,0,0,7,3,0,irregular
5243,390,468,286,0,7,3,0,irregular
5243,390,468,286,0,7,3,0,irregular
5243,390,468,278,0,7,3,0,irregular
5243,390,468,257,0,7,3,0,irregular
5256,178,117,117,117,2,2,2,schema
5256,178,117,120,117,2,2,2,schema
5256,178,117,121,117,2,2,2,schema
5256,178,117,122,117,2,2,2,schema
5256,178,117,124,117,2,2,2,schema
5256,178,117,125,117,2,2,2,schema
5256,178,117,128,117,2,2,2,schema
5256,178,117,128,117,2,2,2,schema
5256,178,117,129,117,2,2,2,schema
5256,178,117,133,117,2,2,2,schema
5256,178,117,135,117,2,2,2,schema
5256,178,117,136,117,2,2,2,schema
5256,178,117,137,117,2,2,2,schema
5256,178,117,138,117,2,2,2,schema
5256,178,117,138,117,2,2,2,schema
5256,178,117,139,117,2,2,2,schema
5256,178,117,142,117,2,2,2,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5257,7000,179,179,179,0,0,0,schema
5260,625,419,419,419,4,4,4,schema
5260,625,419,419,419,4,4,4,schema
5260,625,419,419,419,4,4,4,schema
5260,625,419,419,214,4,4,4,schema
5260,625,419,417,214,4,4,4,schema
5260,625,419,417,214,4,4,4,schema
5260,625,419,422,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5260,625,419,420,205,4,4,4,schema
5262,23,260,260,260,0,0,0,irregular
5262,23,260,260,260,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,260,260,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,260,260,0,0,0,irregular
5262,23,260,260,260,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,260,260,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,260,260,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5262,23,260,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,260,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,260,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,260,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5266,28,0,260,0,0,0,0,irregular
5266,28,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,260,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,260,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,260,0,0,0,0,irregular
5270,24,0,260,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5270,24,0,260,0,0,0,0,irregular
5270,24,0,0,0,0,0,0,irregular
5272,24,260,260,260,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,260,260,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,260,260,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5272,24,260,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,260,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,260,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,260,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,0,0,0,0,0,irregular
5273,378,0,260,0,0,0,0,irregular
5280,4743,765,765,765,138,138,138,schema
5280,4743,765,0,0,138,138,138,schema
5280,4743,765,794,4,138,138,138,schema
5280,4743,765,794,5,138,138,138,schema
5280,4743,765,799,5,138,138,138,schema
5280,4743,765,800,3,138,138,138,schema
5280,4743,765,800,3,138,138,138,schema
5280,4743,765,800,3,138,138,138,schema
5280,4743,765,806,4,138,138,138,schema
5280,4743,765,806,4,138,138,138,schema
5280,4743,765,806,4,138,138,138,schema
5280,4743,765,806,4,138,138,138,schema
5280,4743,765,806,5,138,138,138,schema
5280,4743,765,812,6,138,138,138,schema
5280,4743,765,812,6,138,138,138,schema
5280,4743,765,812,6,138,138,138,schema
5280,4743,765,810,4,138,138,138,schema
5292,337,0,0,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
5292,337,0,260,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
5292,337,0,0,0,0,0,0,irregular
