folder,sizeOriginal,sizeDaff,evolution,patch,quality,numberOfVersions,originalRows,originalColumns,addedRows,deletedRows,modifiedRows,addedColumns,deletedColumns,modifiedColumns,totalChanged,changedCells,sizeZip,sizeZipDaff
7075,6703,5816,12,7,6,9,11,8,0,0,0.01010101,0.097222222,0.097222222,0,47649,60.16287879,4566,3850
7077,182771,95162,481,140,276,13,24,1,3.125,1.692307692,0,0.230769231,0.230769231,0,156476,501.525641,67201,29941
7080,5609,2761,14,10,9,10,13,3,0.084615385,0.015384615,0.146153846,0,0.033333333,0,941,2.412820513,3679,2886
7081,323235,234735,1046,262,423,15,24,1,7.377777778,5.036111111,0,0.333333333,0.333333333,0,402985,1119.402778,47550,35446
7085,162321,51830,394,126,269,13,24,1,1.53525641,0.137820513,0,0.076923077,0.076923077,0,18769,60.15705128,60484,16615
7087,164434,178101,674,87,314,17,23,1,2.079283887,2.076726343,0,0.470588235,0.470588235,0,375960,961.5345269,54923,53615
7089,419602,643190,1069,411,90,10,235,7,0.54893617,0.535744681,0.364680851,0.014285714,0.014285714,0,4898515,297.7820669,65940,79570
7093,14307,6898,14,8,8,10,20,5,0.26,0.17,0.005,0,0,0,434,0.434,8364,4703
7095,177682,56644,464,132,316,15,24,1,1.366666667,0.130555556,0,0.066666667,0.066666667,0,23803,66.11944444,61924,17690
7096,52264,65531,350,31,171,14,85,1,0.276470588,0.276470588,0,0.428571429,0.428571429,0,78619,66.06638655,23343,24294
7097,69443,24624,33,40,20,10,35,18,0.028571429,0,0.171428571,0.011111111,0,0,8731,1.385873016,27245,8471
7101,194569,183939,1390,152,663,20,24,1,3.275,2.375,0,0.25,0.25,0,3654421,7613.377083,68950,54001
7103,171817,104030,491,102,246,14,23,1,3.065217391,1.664596273,0,0.214285714,0.214285714,0,192428,597.6024845,66087,33270
7104,180399,46675,89,212,64,10,122,18,0,0,0.118032787,0.011111111,0,0,63872,2.90856102,67035,12102
7116,78428,101022,526,103,300,16,24,1,1.5078125,1.244791667,0,0.4375,0.4375,0,206600,538.0208333,32808,34150
7120,266888,162974,1212,172,611,19,24,1,2.464912281,1.484649123,0,0.157894737,0.157894737,0,758313,1662.967105,104547,55370
7121,186206,281180,1089,110,463,20,205,1,0.337073171,0.337073171,0,0.6,0.6,0,1318614,321.6131707,47572,63619
7127,1380429,188247,670,8539,461,9,763,22,0.001893112,0.011795544,0.004223096,0,0,0,1606,0.010630552,129282,6979
7131,714270,83761,371,915,375,9,1414,4,0.007465032,0,0,0,0,0,380,0.007465032,110953,3776
7135,88324,51848,774,96,436,16,24,1,0.2578125,0.125,0,0.0625,0.0625,0,11282,29.38020833,30961,15982
7139,58179,57026,473,52,285,16,23,1,0.513586957,0.377717391,0,0.1875,0.1875,0,45330,123.1793478,25456,19283
7144,49394,43951,250,80,171,13,24,1,0.580128205,0.419871795,0,0.230769231,0.230769231,0,12729,40.79807692,20388,14679
7145,44472,31357,182,44,131,12,23,1,0.355072464,0.137681159,0,0.083333333,0.083333333,0,4774,17.29710145,20194,10379
7146,107602,87840,1153,108,600,20,24,1,0.420833333,0.314583333,0,0.15,0.15,0,83089,173.1020833,38926,26893
7157,59150,74661,636,74,340,16,76,1,0.260690789,0.260690789,0,0.375,0.375,0,201622,165.8075658,24817,25995
7158,32300,13906,29,26,17,9,21,18,0.021164021,0.005291005,0.211640212,0.012345679,0,0,5741,1.687536743,13683,5744
7162,84245,84567,897,42,440,19,89,1,0.147841514,0.147841514,0,0.210526316,0.210526316,0,134593,79.59373152,35610,29115
7164,48601,20194,24,27,15,9,29,18,0.030651341,0.003831418,0.164750958,0.012345679,0,0,7547,1.606428267,20057,7799
7165,51456,15708,22,32,16,10,32,18,0.009375,0,0.1125,0.011111111,0,0,8725,1.514756944,22946,6056
7166,145074,103283,1194,114,591,22,24,1,0.6875,0.441287879,0,0.136363636,0.136363636,0,164360,311.2878788,48694,30572
7174,47566,52021,235,27,102,13,85,1,0.219909502,0.275113122,0,0.384615385,0.384615385,0,71042,64.29140271,21355,19764
7181,1330681,1293321,11001,3434,3175,15,23,1,41.72463768,31.40869565,0,0.466666667,0.466666667,0,4463937,12938.94783,119434,106373
7182,1423720,275707,2345,19731,1328,10,2808,13,0.017307692,0.017307692,0,0,0,0,12636,0.034615385,96014,13550
7183,323167,231991,531,109,236,14,301,1,0.161604177,0.227337447,0,0.357142857,0.357142857,0,243455,57.77289986,131555,77780
7184,182023,505109,2373,582,134,10,2242,2,0.9,0.9,0,0,0,0,80712,1.8,47398,94667
7190,116155,98687,1294,113,671,23,24,1,0.474637681,0.346014493,0,0.130434783,0.130434783,0,138863,251.5634058,46333,31354
7193,88931,109983,1138,114,579,21,24,1,0.799603175,0.69047619,0,0.333333333,0.333333333,0,338498,671.6230159,37424,36589
7194,107469,98207,791,116,457,19,24,1,0.532894737,0.456140351,0,0.263157895,0.263157895,0,132771,291.1644737,43734,33828
7195,108323,104832,1086,131,604,20,24,1,0.635416667,0.522916667,0,0.25,0.25,0,201391,419.5645833,41759,34070
7196,216348,60685,90,287,56,9,162,18,0.002057613,0,0.145404664,0.012345679,0,0,95691,3.646204847,76975,13847
7197,7605,9410,9,7,5,9,25,2,0.075555556,0.075555556,0.444444444,0,0,0,168,0.373333333,2744,3266
7200,184173,205266,1181,128,552,18,23,1,4.765700483,3.68115942,0,0.388888889,0.388888889,0,1322442,3194.304348,66701,61660
7201,57145,90388,521,98,327,16,24,1,1.234375,1.098958333,0,0.5625,0.5625,0,228701,595.5755208,24844,31762
7204,195011,89814,1023,143,541,19,24,1,1.38377193,0.412280702,0,0.052631579,0.052631579,0,205899,451.5328947,69713,27059
7209,74351,54956,252,54,140,13,23,1,1.421404682,0.842809365,0,0.230769231,0.230769231,0,21753,72.75250836,24988,16372
7211,79395,64051,533,110,321,16,24,1,0.53125,0.380208333,0,0.1875,0.1875,0,55973,145.7630208,31571,21131
7215,107599,53603,334,47,184,11,223,1,0.103954342,0.103954342,0,0.181818182,0.181818182,0,32037,13.06033428,32281,14081
7217,251143,173986,1271,173,636,19,24,1,2.456140351,1.48245614,0,0.157894737,0.157894737,0,737730,1617.828947,109655,62299
7218,193742,167572,1305,153,666,19,24,1,3.252192982,2.26754386,0,0.263157895,0.263157895,0,864982,1896.890351,70883,50590
7219,1573939,2208739,10927,5260,550,10,993,7,0.35347432,0.329607251,0.413393756,0.014285714,0.014285714,0,64117643,922.4232916,243120,274641
7222,560134,408890,1983,329,867,19,24,1,3.510964912,2.535087719,0,0.263157895,0.263157895,0,1364212,2991.692982,212662,123755
7225,113691,128653,481,85,244,15,23,1,2.765217391,2.194202899,0,0.466666667,0.466666667,0,339044,982.7362319,36477,36760
7226,182927,138956,506,126,253,13,21,1,5.358974359,3.710622711,0,0.384615385,0.384615385,0,240166,879.7289377,54712,37512
7227,98531,150918,666,58,312,15,77,1,0.432900433,0.432900433,0,0.666666667,0.666666667,0,246237,213.1922078,35731,49301
7230,107656,102859,986,125,518,18,24,1,0.837962963,0.666666667,0,0.277777778,0.277777778,0,174286,403.4398148,41595,33607
7232,86379,89959,987,107,500,20,24,1,0.675,0.547916667,0,0.25,0.25,0,185973,387.44375,35370,29645
7237,57596,22470,25,27,17,9,31,18,0.017921147,0,0.218637993,0.012345679,0,0,8901,1.772401434,23360,7683
7238,560765,237681,1627,516,724,15,24,1,7.655555556,3.95,0,0.2,0.2,0,447663,1243.508333,96528,40484
7241,198688,191224,1184,160,602,19,24,1,3.335526316,3.335526316,0,0.315789474,0.315789474,0,1229250,2695.723684,74792,59948
7243,86698,76182,728,138,408,18,24,1,0.465277778,0.347222222,0,0.166666667,0.166666667,0,63912,147.9444444,34890,24868
7249,1290315,2127451,14892,4505,464,9,1000,7,0.721,0.721,0.047777778,0,0,0,91276,1.448825397,83225,121827
7257,755671,115212,3878,861,1934,12,22,1,9.803030303,0.128787879,0,0.083333333,0.083333333,0,32953,124.8219697,79703,14607
7265,125792,34949,44,90,32,9,80,18,0.002777778,0,0.145833333,0.012345679,0,0,22419,1.729861111,40405,7832
7267,150207,135510,705,127,422,16,24,1,3.236979167,2.302083333,0,0.3125,0.3125,0,412293,1073.679688,32392,28606
7271,166389,111074,1790,90,836,18,23,1,1.449275362,0.8647343,0,0.166666667,0.166666667,0,229188,553.5942029,40779,27518
7274,156979,95815,1000,131,503,18,24,1,1.12962963,0.668981481,0,0.166666667,0.166666667,0,172646,399.6435185,50189,27634
7279,413551,194097,1358,199,677,17,10,1,5.864705882,3.176470588,0,0.176470588,0.176470588,0,252746,1486.741176,156754,67591
7280,93467,88588,1106,51,536,19,91,1,0.148062464,0.148062464,0,0.210526316,0.210526316,0,132312,76.52515905,39017,30110
7284,78417,88415,723,101,422,19,24,1,0.64254386,0.532894737,0,0.263157895,0.263157895,0,125883,276.0592105,33167,29300
7285,246220,75780,968,156,515,18,24,1,1.150462963,0.12037037,0,0.055555556,0.055555556,0,45293,104.8449074,97405,24777
7287,181338,36868,77,178,43,10,106,18,9.43E-04,9.43E-04,0.061320755,0.011111111,0,0,13298,0.696960168,57170,7719
